Data Ordine,Data Spedizione,Categoria,Sotto-Categoria,Vendite,Profitto,Regione,Provincia,Quantità
2025-03-26,2025-03-30,Forniture per ufficio,Carta,2966.89,258.81,Nord-Est,VE,6
2025-05-26,2025-05-29,Forniture per ufficio,Scaffalature,928.11,78.34,Sud,BA,5
2025-11-19,2025-11-23,Arredamento,Complementi d'arredo,2332.96,193.9,Nord-Ovest,MI,5
2025-02-11,2025-02-15,Forniture per ufficio,Carta,441.96,57.48,Nord-Est,TN,2
2026-01-09,2026-01-12,Tecnologia,Macchine,321.61,-26.25,Isole,CA,2
2025-05-05,2025-05-07,Tecnologia,Macchine,1777.75,226.05,Centro,RM,7
2025-06-16,2025-06-23,Forniture per ufficio,Raccoglitori,721.61,193.08,Nord-Ovest,VA,9
2026-03-01,2026-03-04,Forniture per ufficio,Carta,1377.39,398.51,Nord-Est,BO,3
2025-08-29,2025-09-01,Arredamento,Tavoli,2580.23,288.12,Nord-Ovest,VA,5
2025-10-07,2025-10-13,Arredamento,Sedie,4968.67,1114.15,Sud,CZ,9
2025-07-07,2025-07-10,Arredamento,Sedie,3444.01,-226.76,Sud,CZ,5
2025-10-29,2025-10-31,Forniture per ufficio,Scaffalature,777.86,141.77,Isole,TP,1
2025-01-19,2025-01-25,Tecnologia,Accessori,3423.4,619.7,Sud,CZ,4
2025-03-09,2025-03-10,Arredamento,Tavoli,490.53,68.79,Nord-Ovest,TO,6
2025-08-06,2025-08-07,Tecnologia,Accessori,2376.42,-92.99,Centro,RM,5
2025-04-12,2025-04-16,Forniture per ufficio,Raccoglitori,4674.41,312.89,Sud,BA,6
2025-02-11,2025-02-18,Tecnologia,Macchine,1275.93,377.45,Isole,CA,6
2025-10-15,2025-10-19,Tecnologia,Telefoni,1457.16,54.14,Centro,FI,4
2025-06-16,2025-06-18,Arredamento,Librerie,1804.79,41.21,Centro,LI,2
2025-04-19,2025-04-24,Forniture per ufficio,Carta,3667.66,883.25,Isole,TP,7
2025-02-05,2025-02-12,Arredamento,Sedie,424.09,-29.65,Centro,RM,1
2025-08-20,2025-08-21,Forniture per ufficio,Scaffalature,3632.48,666.86,Nord-Ovest,TO,7
2025-08-17,2025-08-21,Forniture per ufficio,Materiale artistico,1690.74,-153.46,Sud,CZ,4
2025-12-19,2025-12-20,Forniture per ufficio,Carta,586.01,172.7,Centro,RM,9
2025-06-13,2025-06-15,Arredamento,Complementi d'arredo,2916.05,193.11,Sud,CZ,5
2026-01-22,2026-01-24,Tecnologia,Telefoni,3453.57,520.76,Nord-Ovest,GE,9
2025-03-14,2025-03-19,Tecnologia,Macchine,1087.46,150.2,Sud,BA,3
2025-05-16,2025-05-21,Tecnologia,Macchine,2890.93,654.65,Sud,BA,7
2025-12-19,2025-12-25,Arredamento,Sedie,1867.86,-14.2,Nord-Ovest,MI,3
2026-01-14,2026-01-21,Arredamento,Librerie,705.05,78.9,Nord-Ovest,GE,2
2025-03-11,2025-03-13,Tecnologia,Telefoni,111.79,-0.63,Nord-Ovest,TO,3
2026-03-01,2026-03-05,Forniture per ufficio,Materiale artistico,292.07,75.73,Centro,LI,1
2025-07-15,2025-07-16,Tecnologia,Accessori,870.3,-26.08,Isole,AG,6
2025-09-26,2025-09-29,Tecnologia,Macchine,540.02,65.46,Isole,CA,2
2025-02-18,2025-02-23,Tecnologia,Accessori,1916.68,159.95,Nord-Est,VR,2
2025-11-12,2025-11-15,Forniture per ufficio,Carta,5289.98,-185.19,Isole,CA,6
2025-05-10,2025-05-14,Forniture per ufficio,Raccoglitori,460.9,74.0,Centro,RM,1
2025-01-05,2025-01-10,Arredamento,Tavoli,750.62,128.14,Nord-Ovest,MI,3
2025-01-27,2025-01-30,Forniture per ufficio,Scaffalature,189.89,49.75,Centro,RM,1
2025-06-09,2025-06-16,Tecnologia,Accessori,5987.3,494.04,Sud,NA,8
2025-05-29,2025-06-02,Arredamento,Tavoli,3951.86,-49.15,Centro,FI,7
2025-09-21,2025-09-22,Arredamento,Complementi d'arredo,1163.07,347.44,Nord-Est,VE,2
2025-08-18,2025-08-25,Tecnologia,Telefoni,2534.92,636.97,Centro,LI,4
2025-07-19,2025-07-23,Arredamento,Librerie,4876.83,1312.5,Sud,BA,6
2025-02-19,2025-02-25,Forniture per ufficio,Carta,3340.57,925.44,Nord-Ovest,TO,6
2025-03-08,2025-03-13,Forniture per ufficio,Scaffalature,2100.78,535.27,Centro,RM,3
2025-10-27,2025-10-29,Arredamento,Sedie,3406.33,198.35,Isole,TP,5
2026-01-16,2026-01-17,Forniture per ufficio,Raccoglitori,444.29,-10.21,Nord-Est,VR,6
2025-02-27,2025-03-06,Arredamento,Sedie,1292.56,21.32,Sud,NA,3
2025-09-16,2025-09-23,Forniture per ufficio,Scaffalature,5501.03,1156.27,Nord-Ovest,VA,6
2025-12-08,2025-12-11,Tecnologia,Accessori,5603.13,1549.35,Nord-Ovest,VA,8
2025-11-22,2025-11-27,Tecnologia,Accessori,1850.72,105.89,Nord-Ovest,GE,2
2025-05-10,2025-05-12,Forniture per ufficio,Materiale artistico,3735.6,696.78,Nord-Est,BO,6
2025-08-03,2025-08-07,Tecnologia,Accessori,5469.09,1544.49,Nord-Est,VE,6
2025-06-21,2025-06-23,Arredamento,Tavoli,229.11,32.97,Isole,CA,6
2025-09-15,2025-09-20,Tecnologia,Telefoni,3062.6,684.48,Sud,CZ,8
2025-04-12,2025-04-17,Tecnologia,Macchine,779.36,4.28,Nord-Ovest,GE,1
2025-07-28,2025-08-03,Arredamento,Librerie,135.87,7.91,Nord-Ovest,GE,2
2025-10-18,2025-10-24,Arredamento,Tavoli,294.59,69.6,Nord-Est,TN,2
2025-12-20,2025-12-22,Arredamento,Complementi d'arredo,3860.68,971.4,Nord-Ovest,VA,4
2025-10-13,2025-10-17,Arredamento,Sedie,4572.11,1169.37,Nord-Est,VE,6
2025-04-26,2025-04-28,Forniture per ufficio,Raccoglitori,278.3,56.88,Nord-Ovest,MI,1
2025-09-21,2025-09-26,Arredamento,Complementi d'arredo,3548.86,717.21,Nord-Est,TN,4
2025-05-30,2025-06-04,Tecnologia,Macchine,663.34,-58.07,Sud,NA,2
2025-10-27,2025-10-30,Tecnologia,Fotocopiatrici,371.79,42.99,Sud,CZ,1
2025-02-05,2025-02-11,Forniture per ufficio,Scaffalature,1594.59,-136.58,Nord-Ovest,MI,5
2025-11-29,2025-12-02,Tecnologia,Accessori,1644.93,-33.83,Nord-Ovest,GE,3
2025-10-14,2025-10-15,Arredamento,Sedie,6428.55,544.93,Centro,RM,8
2025-10-30,2025-11-04,Tecnologia,Fotocopiatrici,2975.12,272.94,Isole,CA,4
2025-11-07,2025-11-10,Tecnologia,Macchine,52.25,0.97,Centro,RM,1
2025-07-27,2025-07-29,Tecnologia,Fotocopiatrici,1466.54,218.14,Centro,FI,2
2025-04-16,2025-04-22,Arredamento,Sedie,1205.96,125.47,Isole,TP,2
2025-06-07,2025-06-13,Tecnologia,Telefoni,2435.2,699.0,Centro,RM,7
2025-05-01,2025-05-05,Arredamento,Tavoli,5363.37,1589.19,Nord-Ovest,TO,8
2025-02-24,2025-02-26,Tecnologia,Telefoni,1074.19,26.08,Isole,AG,4
2026-02-04,2026-02-08,Tecnologia,Telefoni,4378.11,34.74,Sud,BA,9
2025-01-12,2025-01-15,Tecnologia,Accessori,6224.37,505.48,Isole,CA,7
2025-05-25,2025-06-01,Forniture per ufficio,Carta,2533.4,456.53,Centro,PG,4
2026-02-04,2026-02-05,Arredamento,Librerie,2959.07,721.69,Sud,CZ,6
2026-01-31,2026-02-02,Arredamento,Tavoli,798.46,34.77,Nord-Est,TN,1
2025-05-16,2025-05-18,Tecnologia,Macchine,825.43,27.46,Isole,SS,8
2025-01-03,2025-01-05,Forniture per ufficio,Scaffalature,994.93,234.59,Isole,CA,8
2025-05-24,2025-05-28,Arredamento,Tavoli,3401.97,262.44,Centro,RM,8
2025-01-30,2025-02-02,Tecnologia,Macchine,706.79,189.62,Nord-Ovest,TO,3
2025-08-25,2025-08-27,Arredamento,Complementi d'arredo,3612.74,839.3,Isole,AG,4
2025-10-06,2025-10-13,Tecnologia,Macchine,742.04,176.89,Sud,PA,9
2025-12-14,2025-12-16,Arredamento,Librerie,387.06,5.08,Isole,SS,1
2025-04-25,2025-05-01,Tecnologia,Fotocopiatrici,1725.74,456.71,Nord-Ovest,TO,4
2025-04-14,2025-04-15,Arredamento,Complementi d'arredo,644.13,185.79,Centro,RM,5
2025-04-28,2025-05-04,Arredamento,Complementi d'arredo,54.79,15.36,Nord-Ovest,VA,1
2025-01-05,2025-01-11,Arredamento,Librerie,4708.73,-211.36,Nord-Ovest,MI,8
2025-12-26,2025-12-27,Tecnologia,Telefoni,1344.09,137.53,Sud,BA,4
2025-09-05,2025-09-12,Arredamento,Librerie,131.18,14.16,Nord-Est,VE,2
2025-12-30,2026-01-02,Forniture per ufficio,Carta,2255.56,548.79,Sud,PA,6
2025-11-17,2025-11-23,Tecnologia,Telefoni,1960.64,122.79,Isole,CA,2
2025-05-01,2025-05-04,Arredamento,Librerie,3257.63,437.69,Nord-Est,VE,4
2025-10-13,2025-10-19,Arredamento,Librerie,447.1,-18.13,Centro,PG,1
2025-05-29,2025-06-03,Arredamento,Tavoli,7878.77,-488.55,Sud,CZ,8
2025-03-25,2025-03-26,Forniture per ufficio,Materiale artistico,2531.86,375.99,Sud,NA,5
2026-02-10,2026-02-16,Arredamento,Complementi d'arredo,111.8,8.75,Sud,BA,3
2025-08-19,2025-08-24,Arredamento,Librerie,719.61,-68.18,Isole,AG,1
2025-10-15,2025-10-19,Forniture per ufficio,Raccoglitori,4543.78,893.2,Sud,BA,6
2025-06-10,2025-06-15,Tecnologia,Telefoni,964.5,276.47,Nord-Est,TN,1
2025-09-29,2025-10-01,Arredamento,Complementi d'arredo,2798.76,755.37,Centro,LI,4
2025-02-07,2025-02-13,Forniture per ufficio,Materiale artistico,3194.16,615.76,Sud,BA,4
2025-08-14,2025-08-19,Tecnologia,Accessori,469.52,28.49,Nord-Ovest,TO,6
2025-05-22,2025-05-25,Tecnologia,Fotocopiatrici,421.88,85.32,Centro,LI,5
2025-10-19,2025-10-23,Tecnologia,Telefoni,736.05,213.06,Sud,PA,1
2025-05-31,2025-06-07,Tecnologia,Accessori,5338.6,898.35,Isole,CA,7
2025-04-24,2025-04-30,Tecnologia,Accessori,1879.96,307.48,Sud,CZ,4
2025-08-25,2025-08-27,Tecnologia,Telefoni,3382.57,-75.34,Nord-Ovest,GE,9
2025-03-07,2025-03-14,Arredamento,Sedie,1349.85,296.73,Sud,NA,2
2025-12-27,2026-01-01,Arredamento,Librerie,2191.73,-198.22,Isole,TP,9
2025-12-07,2025-12-14,Arredamento,Tavoli,2033.72,473.22,Centro,RM,3
2025-09-15,2025-09-22,Arredamento,Sedie,754.3,-31.07,Centro,PG,2
2025-09-06,2025-09-10,Arredamento,Sedie,4873.54,27.21,Sud,BA,7
2025-11-27,2025-12-04,Arredamento,Complementi d'arredo,657.22,90.09,Sud,NA,2
2025-11-19,2025-11-26,Arredamento,Librerie,609.39,99.87,Isole,SS,2
2025-06-29,2025-07-05,Tecnologia,Macchine,8613.68,1629.21,Sud,PA,9
2025-07-09,2025-07-13,Tecnologia,Fotocopiatrici,1730.38,158.79,Nord-Est,BO,2
2026-02-11,2026-02-13,Arredamento,Librerie,6953.15,487.01,Isole,SS,7
2025-06-03,2025-06-08,Tecnologia,Telefoni,4191.75,-268.81,Isole,SS,8
2025-07-15,2025-07-19,Forniture per ufficio,Raccoglitori,3887.12,-48.08,Isole,SS,5
2025-11-07,2025-11-11,Tecnologia,Macchine,1077.62,-89.26,Centro,RM,3
2025-09-19,2025-09-20,Tecnologia,Accessori,520.81,-40.24,Nord-Est,TN,1
2026-02-23,2026-02-27,Forniture per ufficio,Carta,263.37,76.3,Nord-Ovest,GE,4
2026-02-10,2026-02-11,Forniture per ufficio,Scaffalature,562.33,-26.36,Sud,BA,1
2025-05-23,2025-05-28,Tecnologia,Macchine,4726.65,-446.04,Isole,AG,7
2025-12-08,2025-12-15,Tecnologia,Telefoni,749.27,185.92,Nord-Est,VR,4
2025-11-12,2025-11-18,Arredamento,Librerie,2448.29,36.61,Nord-Ovest,TO,5
2025-04-11,2025-04-17,Tecnologia,Accessori,635.4,42.44,Nord-Ovest,GE,5
2025-09-01,2025-09-06,Arredamento,Complementi d'arredo,2112.88,5.16,Nord-Ovest,MI,6
2025-01-12,2025-01-17,Arredamento,Sedie,2567.83,357.46,Isole,CA,8
2025-08-27,2025-08-30,Forniture per ufficio,Materiale artistico,7051.64,707.79,Sud,NA,9
2025-02-18,2025-02-25,Arredamento,Tavoli,960.79,199.11,Nord-Ovest,GE,1
2025-02-11,2025-02-16,Tecnologia,Accessori,4534.88,820.47,Centro,FI,6
2025-06-15,2025-06-19,Tecnologia,Telefoni,6858.73,1374.74,Centro,RM,8
2025-03-23,2025-03-29,Arredamento,Librerie,1342.45,3.36,Sud,BA,3
2025-10-18,2025-10-20,Tecnologia,Telefoni,4159.7,658.85,Isole,SS,6
2025-06-07,2025-06-13,Arredamento,Librerie,1309.65,-124.59,Isole,SS,9
2025-08-04,2025-08-05,Arredamento,Librerie,5548.49,-466.82,Sud,NA,9
2025-06-07,2025-06-13,Arredamento,Tavoli,699.57,91.98,Centro,RM,9
2025-05-14,2025-05-17,Forniture per ufficio,Carta,2877.43,784.16,Sud,CZ,9
2025-03-08,2025-03-15,Tecnologia,Accessori,156.45,16.71,Nord-Ovest,GE,5
2025-12-02,2025-12-07,Forniture per ufficio,Carta,151.09,-2.74,Centro,FI,5
2025-01-07,2025-01-14,Arredamento,Librerie,1091.07,308.41,Isole,TP,6
2025-01-14,2025-01-19,Forniture per ufficio,Scaffalature,2775.71,354.33,Nord-Ovest,GE,4
2025-03-14,2025-03-20,Forniture per ufficio,Materiale artistico,597.65,-46.53,Centro,PG,1
2026-02-03,2026-02-05,Tecnologia,Telefoni,2402.36,-159.87,Centro,LI,4
2026-02-09,2026-02-11,Arredamento,Complementi d'arredo,911.36,-11.93,Sud,CZ,1
2025-06-12,2025-06-15,Forniture per ufficio,Materiale artistico,3742.6,950.41,Nord-Ovest,MI,6
2025-03-07,2025-03-08,Tecnologia,Macchine,1933.12,96.62,Centro,RM,5
2025-12-13,2025-12-19,Arredamento,Sedie,360.83,41.79,Nord-Est,TN,2
2025-05-10,2025-05-15,Arredamento,Tavoli,463.7,97.93,Nord-Ovest,MI,1
2026-02-23,2026-03-01,Forniture per ufficio,Materiale artistico,514.4,96.23,Nord-Ovest,TO,2
2025-07-25,2025-07-28,Tecnologia,Fotocopiatrici,1652.35,427.3,Centro,PG,5
2025-10-03,2025-10-07,Forniture per ufficio,Carta,4004.08,803.29,Sud,CZ,5
2025-09-13,2025-09-17,Arredamento,Complementi d'arredo,5344.98,467.69,Centro,PG,8
2025-09-23,2025-09-26,Forniture per ufficio,Carta,2498.85,-114.57,Sud,CZ,4
2025-01-25,2025-01-30,Arredamento,Complementi d'arredo,1940.53,27.32,Centro,RM,2
2025-10-08,2025-10-15,Forniture per ufficio,Raccoglitori,3850.97,790.13,Nord-Ovest,TO,6
2025-09-10,2025-09-13,Tecnologia,Fotocopiatrici,2337.57,137.31,Nord-Ovest,TO,4
2025-11-06,2025-11-11,Tecnologia,Telefoni,3990.89,-355.0,Centro,FI,5
2025-10-16,2025-10-18,Arredamento,Tavoli,1048.54,180.3,Isole,CA,8
2025-06-13,2025-06-16,Arredamento,Complementi d'arredo,2616.11,279.24,Nord-Est,VE,4
2025-04-05,2025-04-10,Tecnologia,Telefoni,1936.62,136.07,Nord-Est,TN,2
2025-09-27,2025-09-30,Tecnologia,Fotocopiatrici,6037.57,-85.21,Isole,AG,7
2025-11-17,2025-11-20,Arredamento,Librerie,3803.09,449.95,Sud,BA,9
2025-04-20,2025-04-27,Arredamento,Librerie,3301.92,165.49,Nord-Est,BO,4
2025-12-02,2025-12-09,Forniture per ufficio,Raccoglitori,6729.67,1609.57,Sud,NA,9
2025-11-06,2025-11-11,Forniture per ufficio,Materiale artistico,327.14,85.38,Centro,LI,1
2025-08-26,2025-08-31,Tecnologia,Telefoni,196.44,-16.4,Nord-Est,VE,8
2026-01-16,2026-01-17,Forniture per ufficio,Carta,2805.41,-61.67,Nord-Ovest,GE,3
2026-01-22,2026-01-25,Forniture per ufficio,Materiale artistico,2368.39,61.89,Centro,LI,8
2026-03-01,2026-03-05,Tecnologia,Accessori,4988.15,169.35,Nord-Ovest,TO,8
2026-01-25,2026-01-28,Arredamento,Sedie,1820.41,350.01,Isole,TP,7
2025-01-25,2025-01-28,Forniture per ufficio,Carta,565.53,3.51,Centro,RM,1
2025-05-21,2025-05-26,Arredamento,Librerie,403.43,19.97,Centro,LI,3
2025-04-27,2025-04-30,Arredamento,Complementi d'arredo,3049.54,490.68,Centro,PG,4
2026-01-27,2026-02-02,Tecnologia,Fotocopiatrici,1754.02,176.85,Nord-Ovest,VA,6
2026-02-09,2026-02-12,Tecnologia,Telefoni,5967.98,1428.92,Isole,TP,9
2025-01-25,2025-01-31,Arredamento,Librerie,3063.15,-78.04,Sud,NA,4
2025-03-20,2025-03-27,Tecnologia,Macchine,872.19,-4.72,Sud,PA,5
2025-03-09,2025-03-13,Arredamento,Librerie,619.66,-59.1,Centro,PG,8
2025-06-22,2025-06-27,Tecnologia,Macchine,1723.36,230.27,Isole,TP,5
2025-01-12,2025-01-15,Forniture per ufficio,Materiale artistico,2329.09,-224.52,Nord-Ovest,GE,5
2025-10-15,2025-10-21,Tecnologia,Fotocopiatrici,2264.32,380.75,Nord-Ovest,VA,3
2025-05-08,2025-05-14,Arredamento,Tavoli,3691.55,-230.61,Isole,AG,5
2025-04-06,2025-04-13,Tecnologia,Accessori,2526.19,191.08,Nord-Est,BO,4
2025-04-02,2025-04-08,Tecnologia,Telefoni,2521.92,551.61,Nord-Ovest,VA,3
2025-05-21,2025-05-23,Tecnologia,Accessori,3031.68,229.58,Nord-Est,BO,9
2025-01-31,2025-02-01,Forniture per ufficio,Scaffalature,2257.84,241.85,Isole,SS,3
2025-11-30,2025-12-04,Tecnologia,Accessori,762.18,40.77,Nord-Est,TN,9
2025-01-20,2025-01-27,Forniture per ufficio,Materiale artistico,522.89,53.82,Sud,CZ,2
2025-05-26,2025-06-02,Tecnologia,Fotocopiatrici,4299.66,828.55,Nord-Ovest,GE,6
2025-11-12,2025-11-15,Tecnologia,Fotocopiatrici,2527.17,514.7,Isole,SS,3
2026-01-25,2026-01-27,Tecnologia,Fotocopiatrici,221.06,-19.48,Centro,FI,4
2025-06-09,2025-06-12,Arredamento,Complementi d'arredo,180.36,38.01,Nord-Ovest,VA,1
2025-12-15,2025-12-18,Forniture per ufficio,Raccoglitori,767.5,-39.75,Nord-Ovest,TO,1
2025-02-12,2025-02-17,Tecnologia,Accessori,5613.01,-165.19,Centro,LI,7
2025-09-11,2025-09-16,Forniture per ufficio,Scaffalature,378.82,71.88,Centro,PG,3
2025-05-10,2025-05-15,Arredamento,Librerie,385.56,-38.55,Nord-Ovest,GE,8
2025-03-01,2025-03-03,Tecnologia,Telefoni,1376.94,5.16,Nord-Ovest,GE,4
2025-05-31,2025-06-03,Forniture per ufficio,Raccoglitori,5131.58,586.56,Nord-Ovest,TO,6
2025-10-14,2025-10-15,Tecnologia,Fotocopiatrici,8043.2,-574.52,Centro,PG,9
2025-01-05,2025-01-09,Tecnologia,Telefoni,1936.08,434.54,Centro,FI,2
2026-02-22,2026-02-27,Arredamento,Librerie,252.75,0.13,Sud,NA,7
2025-09-23,2025-09-28,Tecnologia,Telefoni,90.0,1.36,Isole,SS,3
2025-12-11,2025-12-18,Arredamento,Sedie,2339.11,-231.3,Centro,RM,9
2025-05-10,2025-05-13,Forniture per ufficio,Materiale artistico,1859.22,185.97,Centro,FI,2
2026-01-17,2026-01-20,Forniture per ufficio,Scaffalature,1026.67,32.39,Isole,CA,2
2025-09-24,2025-09-26,Arredamento,Complementi d'arredo,8116.66,-798.92,Sud,NA,9
2025-06-27,2025-06-29,Arredamento,Tavoli,619.41,174.0,Centro,RM,8
2025-09-10,2025-09-15,Forniture per ufficio,Materiale artistico,2097.62,-22.09,Sud,PA,9
2026-02-19,2026-02-22,Tecnologia,Telefoni,3592.35,701.6,Centro,RM,6
2025-02-25,2025-02-26,Arredamento,Sedie,2659.46,572.01,Nord-Est,VR,3
2025-03-24,2025-03-28,Arredamento,Tavoli,846.77,116.8,Isole,CA,1
2026-01-28,2026-01-31,Forniture per ufficio,Materiale artistico,3673.73,-247.59,Isole,AG,4
2025-04-09,2025-04-16,Tecnologia,Macchine,4042.28,925.11,Centro,LI,5
2025-05-29,2025-06-01,Tecnologia,Telefoni,434.44,-21.94,Centro,RM,9
2025-11-25,2025-12-01,Forniture per ufficio,Materiale artistico,7489.59,2214.23,Centro,LI,8
2025-06-05,2025-06-07,Forniture per ufficio,Materiale artistico,552.06,-35.6,Centro,LI,1
2025-07-09,2025-07-16,Forniture per ufficio,Raccoglitori,540.3,5.68,Nord-Est,VR,2
2026-01-06,2026-01-10,Tecnologia,Accessori,6996.97,1059.63,Centro,FI,8
2025-09-20,2025-09-25,Tecnologia,Macchine,997.53,129.39,Centro,RM,2
2025-03-21,2025-03-28,Forniture per ufficio,Scaffalature,1633.8,441.56,Nord-Ovest,VA,6
2026-02-04,2026-02-07,Arredamento,Complementi d'arredo,3602.56,615.78,Nord-Ovest,VA,4
2025-09-09,2025-09-14,Arredamento,Tavoli,880.12,138.23,Nord-Ovest,MI,1
2025-04-07,2025-04-10,Arredamento,Tavoli,3109.18,521.25,Centro,RM,9
2025-09-17,2025-09-22,Arredamento,Sedie,7541.64,2123.43,Nord-Est,BO,8
2025-09-17,2025-09-21,Arredamento,Librerie,260.92,53.45,Isole,TP,9
2025-04-13,2025-04-15,Arredamento,Complementi d'arredo,2767.85,803.21,Isole,CA,4
2025-02-09,2025-02-13,Tecnologia,Fotocopiatrici,1588.73,338.55,Nord-Ovest,TO,4
2025-09-30,2025-10-06,Arredamento,Librerie,1897.79,218.79,Centro,LI,2
2025-04-11,2025-04-12,Arredamento,Complementi d'arredo,6757.94,-171.65,Nord-Est,VR,9
2025-12-25,2025-12-27,Tecnologia,Macchine,3589.79,-325.86,Centro,RM,8
2026-01-15,2026-01-19,Forniture per ufficio,Scaffalature,2671.7,704.79,Nord-Ovest,TO,3
2025-11-04,2025-11-10,Tecnologia,Accessori,614.52,-60.21,Nord-Est,VR,6
2025-08-09,2025-08-10,Tecnologia,Fotocopiatrici,5879.88,1097.44,Isole,SS,7
2025-11-04,2025-11-10,Forniture per ufficio,Raccoglitori,1919.89,163.82,Nord-Ovest,TO,6
2026-02-24,2026-02-27,Arredamento,Tavoli,2705.75,196.74,Nord-Ovest,MI,4
2025-05-04,2025-05-07,Tecnologia,Accessori,1846.86,170.3,Sud,PA,2
2026-02-26,2026-03-03,Arredamento,Tavoli,3278.43,-4.32,Centro,RM,4
2025-08-19,2025-08-21,Tecnologia,Accessori,4202.28,405.86,Nord-Ovest,TO,6
2025-06-27,2025-06-30,Tecnologia,Accessori,838.72,19.41,Isole,TP,8
2025-03-04,2025-03-11,Forniture per ufficio,Materiale artistico,1592.95,66.1,Centro,RM,6
2025-04-26,2025-05-02,Forniture per ufficio,Raccoglitori,1873.54,120.98,Nord-Est,BO,3
2025-07-10,2025-07-12,Arredamento,Complementi d'arredo,765.75,144.25,Sud,BA,1
2025-03-03,2025-03-10,Forniture per ufficio,Scaffalature,1828.75,-99.02,Sud,PA,2
2025-09-13,2025-09-16,Forniture per ufficio,Raccoglitori,645.36,100.62,Sud,BA,3
2025-01-07,2025-01-12,Tecnologia,Accessori,882.34,228.0,Nord-Est,VR,6
2025-06-04,2025-06-08,Tecnologia,Macchine,440.71,99.46,Nord-Est,TN,1
2025-04-02,2025-04-07,Forniture per ufficio,Carta,1265.81,202.36,Isole,TP,8
2025-01-14,2025-01-21,Forniture per ufficio,Carta,2182.58,202.16,Isole,CA,4
2025-08-17,2025-08-18,Tecnologia,Macchine,4971.25,214.69,Sud,PA,7
2025-03-27,2025-03-30,Tecnologia,Accessori,123.6,30.42,Centro,LI,6
2025-05-13,2025-05-20,Tecnologia,Accessori,2636.27,643.62,Centro,RM,4
2025-07-02,2025-07-03,Forniture per ufficio,Scaffalature,2812.62,-264.27,Isole,TP,7
2026-01-21,2026-01-22,Tecnologia,Telefoni,393.53,-3.55,Nord-Est,TN,5
2025-03-03,2025-03-09,Arredamento,Complementi d'arredo,4493.57,946.01,Centro,FI,8
2025-08-07,2025-08-09,Arredamento,Sedie,5853.26,1012.12,Centro,PG,8
2026-02-09,2026-02-15,Tecnologia,Fotocopiatrici,390.47,-26.95,Centro,RM,1
2025-09-03,2025-09-06,Arredamento,Tavoli,3919.62,-7.08,Nord-Est,BO,8
2025-08-18,2025-08-19,Tecnologia,Macchine,125.4,-2.81,Isole,AG,1
2025-03-20,2025-03-27,Tecnologia,Telefoni,734.97,-72.89,Sud,CZ,5
2025-05-29,2025-06-02,Forniture per ufficio,Scaffalature,1388.62,43.21,Centro,LI,4
2025-05-18,2025-05-19,Tecnologia,Macchine,4634.24,-416.26,Sud,NA,5
2025-11-10,2025-11-17,Forniture per ufficio,Raccoglitori,813.28,190.57,Isole,TP,3
2026-01-11,2026-01-15,Arredamento,Sedie,2103.18,56.83,Sud,NA,5
2026-02-27,2026-03-05,Tecnologia,Telefoni,1962.0,-165.31,Isole,TP,2
2026-01-24,2026-01-30,Arredamento,Librerie,406.09,108.2,Isole,CA,3
2025-03-06,2025-03-08,Forniture per ufficio,Scaffalature,540.44,-13.34,Isole,AG,8
2025-01-13,2025-01-20,Tecnologia,Telefoni,3989.62,182.19,Nord-Est,TN,6
2025-08-01,2025-08-02,Forniture per ufficio,Materiale artistico,497.23,28.43,Centro,LI,1
2025-08-30,2025-09-04,Forniture per ufficio,Materiale artistico,545.51,161.72,Nord-Ovest,MI,3
2025-08-01,2025-08-07,Forniture per ufficio,Carta,2693.27,490.26,Nord-Est,VE,5
2025-06-30,2025-07-06,Forniture per ufficio,Materiale artistico,55.99,12.29,Sud,PA,1
2025-12-04,2025-12-06,Forniture per ufficio,Raccoglitori,1500.45,32.76,Nord-Est,TN,5
2025-06-22,2025-06-26,Tecnologia,Fotocopiatrici,3102.9,226.31,Sud,CZ,4
2025-06-09,2025-06-11,Arredamento,Complementi d'arredo,1807.56,75.29,Sud,PA,6
2025-06-13,2025-06-14,Forniture per ufficio,Carta,3981.11,800.98,Sud,PA,4
2025-07-07,2025-07-14,Tecnologia,Macchine,662.08,130.66,Centro,PG,2
2026-01-30,2026-02-02,Forniture per ufficio,Scaffalature,6767.28,-263.04,Isole,SS,8
2025-07-10,2025-07-13,Forniture per ufficio,Carta,842.29,158.18,Nord-Est,VE,1
2026-02-09,2026-02-16,Arredamento,Sedie,6885.3,127.52,Sud,BA,7
2025-11-04,2025-11-08,Tecnologia,Macchine,4713.56,502.97,Isole,SS,5
2025-09-13,2025-09-19,Tecnologia,Telefoni,3373.04,933.63,Nord-Est,VE,6
2025-07-02,2025-07-06,Tecnologia,Telefoni,1438.15,22.71,Sud,BA,7
2025-04-27,2025-05-03,Tecnologia,Telefoni,2661.65,495.67,Centro,LI,5
2025-10-09,2025-10-15,Tecnologia,Fotocopiatrici,561.65,10.45,Nord-Ovest,GE,2
2025-07-15,2025-07-18,Tecnologia,Telefoni,1362.2,-97.57,Centro,RM,2
2025-02-03,2025-02-07,Tecnologia,Telefoni,1029.31,-0.55,Nord-Ovest,TO,7
2025-02-21,2025-02-23,Tecnologia,Macchine,135.54,29.41,Nord-Ovest,MI,2
2025-04-22,2025-04-28,Tecnologia,Accessori,2658.99,-209.18,Sud,BA,5
